company,date,exercice,concept,amount,price
prosegur,15/04/2016,2014,A Cuenta,0.0267,"3,6800"
prosegur,15/01/2016,2014,A Cuenta,0.0267,"3,6800"
prosegur,16/10/2015,2014,A Cuenta,0.0267,"3,6800"
prosegur,17/07/2015,2014,A Cuenta,0.0267,"3,6800"
prosegur,17/04/2015,2013,Complementario,0.0267,"3,6800"
prosegur,19/01/2015,2013,A Cuenta,0.0267,"3,6800"
prosegur,16/10/2014,2013,A Cuenta,0.0267,"3,6800"
prosegur,17/07/2014,2013,A Cuenta,0.0267,"3,6800"
prosegur,22/04/2014,2012,A Cuenta,0.0267,"3,6800"
prosegur,20/01/2014,2012,A Cuenta,0.0267,"3,6800"
prosegur,18/10/2013,2012,A Cuenta,0.0267,"3,6800"
prosegur,19/07/2013,2012,A Cuenta,0.0267,"3,6800"
prosegur,18/04/2013,2011,Complementario,0.0255,"3,6800"
prosegur,17/01/2013,2011,A Cuenta,0.0255,"3,6800"
prosegur,18/10/2012,2012,A Cuenta,0.0255,"3,6800"
prosegur,19/07/2012,2011,A Cuenta,0.0255,"3,6800"
prosegur,17/04/2012,2010,A Cuenta,0.2637,"3,6800"
prosegur,19/01/2012,2010,A Cuenta,0.2641,"3,6800"
prosegur,17/10/2011,2010,A Cuenta,0.2628,"3,6800"
prosegur,14/07/2011,2010,A Cuenta,0.2551,"3,6800"
prosegur,15/04/2011,2009,Complementario,0.2305,"3,6800"
prosegur,18/01/2011,2009,A Cuenta,0.2300,"3,6800"
prosegur,15/10/2010,2009,A Cuenta,0.2300,"3,6800"
prosegur,16/07/2010,2009,A Cuenta,0.2300,"3,6800"
prosegur,19/04/2010,2008,A Cuenta,0.2092,"3,6800"
prosegur,18/01/2010,2008,A Cuenta,0.2092,"3,6800"
prosegur,16/10/2009,2008,A Cuenta,0.2092,"3,6800"
prosegur,14/07/2009,2008,A Cuenta,0.2092,"3,6800"
prosegur,20/04/2009,2007,Complementario,0.1841,"3,6800"
prosegur,15/01/2009,2007,A Cuenta,0.1824,"3,6800"
prosegur,14/10/2008,2007,A Cuenta,0.1811,"3,6800"
prosegur,14/07/2008,2007,A Cuenta,0.1809,"3,6800"
prosegur,14/04/2008,2006,A Cuenta,0.1645,"3,6800"
prosegur,15/01/2008,2006,A Cuenta,0.1631,"3,6800"
prosegur,11/10/2007,2006,A Cuenta,0.1626,"3,6800"
prosegur,12/07/2007,2006,A Cuenta,0.1626,"3,6800"
prosegur,16/04/2007,2005,A Cuenta,0.1341,"3,6800"
prosegur,12/01/2007,2005,A Cuenta,0.1341,"3,6800"
prosegur,11/10/2006,2005,A Cuenta,0.1341,"3,6800"
prosegur,12/07/2006,2005,A Cuenta,0.1341,"3,6800"
prosegur,15/09/2005,2004,Complementario,0.1650,"3,6800"
prosegur,05/07/2005,2004,A Cuenta,0.1650,"3,6800"
prosegur,16/09/2004,2003,Complementario,0.1226,"3,6800"
prosegur,05/05/2004,2003,A Cuenta,0.1228,"3,6800"
prosegur,15/09/2003,2002,Complementario,0.1117,"3,6800"
prosegur,07/05/2003,2002,A Cuenta,0.1118,"3,6800"
prosegur,16/09/2002,2001,Complementario,0.1117,"3,6800"
prosegur,25/04/2002,2001,A Cuenta,0.1116,"3,6800"
prosegur,10/07/2001,2000,Complementario,0.1149,"3,6800"
prosegur,10/01/2001,2000,A Cuenta,0.1147,"3,6800"
prosegur,04/07/2000,1999,Complementario,0.1147,"3,6800"
prosegur,10/01/2000,1999,A Cuenta,0.1146,"3,6800"
pharma_mar,,,,0.0000,"3,8180"
prim,18/07/2019,2018,Complementario,0.4679,"11,5500"
prim,16/01/2019,2018,A Cuenta,0.1100,"11,5500"
prim,10/07/2018,2017,Complementario,0.4679,"11,5500"
prim,16/01/2018,2017,A Cuenta,0.1100,"11,5500"
prim,18/07/2017,2016,Complementario,0.4000,"11,5500"
prim,18/01/2017,2016,A Cuenta,0.0600,"11,5500"
prim,19/07/2016,2015,Complementario,0.3200,"11,5500"
prim,19/01/2016,2015,A Cuenta,0.0550,"11,5500"
prim,16/07/2015,2014,Complementario,0.4762,"11,5500"
prim,16/01/2015,2014,A Cuenta,0.0550,"11,5500"
prim,17/07/2014,2013,Complementario,0.1518,"11,5500"
prim,16/01/2014,2013,A Cuenta,0.0500,"11,5500"
prim,16/07/2013,2012,Complementario,0.1430,"11,5500"
prim,16/01/2013,2012,A Cuenta,0.0500,"11,5500"
prim,12/07/2012,2011,Complementario,0.1402,"11,5500"
prim,18/01/2012,2011,A Cuenta,0.0500,"11,5500"
prim,12/07/2011,2010,Complementario,0.1402,"11,5500"
prim,21/01/2011,2010,A Cuenta,0.0500,"11,5500"
prim,09/07/2010,2009,Complementario,0.1402,"11,5500"
prim,29/12/2009,2009,A Cuenta,0.0500,"11,5500"
prim,10/07/2009,2008,Complementario,0.1259,"11,5500"
prim,12/01/2009,2008,A Cuenta,0.0500,"11,5500"
prim,18/07/2008,2007,Complementario,0.1030,"11,5500"
prim,10/01/2008,2007,A Cuenta,0.0500,"11,5500"
prim,10/10/2007,2007,A Cuenta,0.0500,"11,5500"
prim,10/07/2007,2006,Complementario,0.0850,"11,5500"
prim,10/04/2007,2006,A Cuenta,0.0400,"11,5500"
prim,10/01/2007,2006,A Cuenta,0.0400,"11,5500"
prim,04/07/2006,2005,Complementario,0.0700,"11,5500"
prim,17/01/2006,2005,A Cuenta,0.1200,"11,5500"
prim,15/07/2005,2004,Unico,0.1500,"11,5500"
prim,09/07/2004,2003,Unico,0.0500,"11,5500"
prim,15/07/2003,2002,Unico,0.1500,"11,5500"
prim,19/07/2002,2001,Unico,0.1548,"11,5500"
prim,09/07/2001,2000,Unico,0.3135,"11,5500"
prim,03/07/2000,1999,Unico,0.3005,"11,5500"
prisa,19/03/2008,2007,Unico,0.1840,"1,3400"
prisa,27/03/2007,2006,Unico,0.1600,"1,3400"
prisa,28/03/2006,2005,Unico,0.1400,"1,3400"
prisa,22/03/2005,2004,Unico,0.1200,"1,3400"
prisa,23/04/2004,2003,Unico,0.1000,"1,3400"
prisa,16/04/2003,2002,Unico,0.0900,"1,3400"
prisa,25/04/2002,2001,Unico,0.0900,"1,3400"
prisa,03/05/2001,2000,Unico,0.1100,"1,3400"
oryzon,,,,0.0000,"2,9750"
pescanova,30/04/2012,2011,Unico,0.5500,"0,4280"
pescanova,14/04/2011,2010,Unico,0.5000,"0,4280"
pescanova,12/04/2010,2009,Unico,0.4500,"0,4280"
pescanova,05/05/2009,2008,Unico,0.4500,"0,4280"
pescanova,05/05/2008,2007,Unico,0.4500,"0,4280"
pescanova,03/05/2007,2006,Unico,0.4200,"0,4280"
pescanova,05/05/2006,2005,Unico,0.3400,"0,4280"
pescanova,29/04/2005,2004,Unico,0.2800,"0,4280"
pescanova,26/04/2004,2003,Unico,0.2800,"0,4280"
pescanova,28/04/2003,2002,Unico,0.2600,"0,4280"
pescanova,01/07/2002,2001,Unico,0.2800,"0,4280"
pescanova,09/04/2001,2000,Unico,32.0000,"0,4280"
pescanova,05/06/2000,1999,Unico,22.0000,"0,4280"
ohl,06/06/2018,2018,A Cuenta,0.3490,"1,0645"
ohl,07/07/2016,2015,Unico,0.0465,"1,0645"
ohl,05/06/2015,2014,Unico,0.3513,"1,0645"
ohl,02/06/2014,2013,Unico,0.6777,"1,0645"
ohl,03/06/2013,2012,Unico,0.6519,"1,0645"
ohl,01/06/2012,2011,Unico,0.5597,"1,0645"
ohl,01/06/2011,2010,Unico,0.4903,"1,0645"
ohl,01/06/2010,2009,Unico,0.4306,"1,0645"
ohl,15/06/2009,2008,Unico,0.4526,"1,0645"
ohl,02/06/2008,2007,Unico,0.4013,"1,0645"
ohl,22/05/2007,2006,Unico,0.3003,"1,0645"
ohl,03/07/2006,2005,Unico,0.2881,"1,0645"
ohl,15/06/2005,2004,Unico,0.1602,"1,0645"
ohl,15/06/2004,2003,Unico,0.1355,"1,0645"
ohl,15/06/2003,2002,Unico,0.1205,"1,0645"
ohl,20/05/2002,2001,Unico,0.1300,"1,0645"
nicol.correa,10/06/2019,2018,Unico,0.1500,"4,7700"
nicol.correa,02/07/2008,2007,Unico,0.0500,"4,7700"
nicol.correa,10/06/2002,2001,Unico,0.0400,"4,7700"
nicol.correa,04/06/2001,2000,Unico,12.0000,"4,7700"
nicol.correa,03/07/2000,1999,Complementario,6.0000,"4,7700"
nicol.correa,15/03/2000,1999,A Cuenta,6.0000,"4,7700"
nyesa,16/07/2007,2006,Unico,0.1200,"0,0122"
nyesa,17/07/2006,2005,Unico,0.1200,"0,0122"
nyesa,15/07/2005,2004,Unico,0.1100,"0,0122"
nyesa,15/07/2004,2003,Unico,0.1000,"0,0122"
nyesa,15/07/2003,2002,Unico,0.0900,"0,0122"
nyesa,15/07/2002,2001,Unico,0.0900,"0,0122"
nyesa,15/07/2001,2000,Unico,14.0000,"0,0122"
nyesa,17/07/2000,1999,Unico,14.0000,"0,0122"
ohl,16/05/2001,2000,Unico,0.2053,"1,0645"
ohl,01/06/2000,1999,Unico,0.1713,"1,0645"
nextil,,,,0.0000,"0,8800"
nh_hotels,14/06/2019,2018,Unico,0.1500,"4,7020"
nh_hotels,27/07/2018,2017,Unico,0.1000,"4,7020"
nh_hotels,27/07/2017,2016,A Cuenta,0.0500,"4,7020"
nh_hotels,08/07/2008,2007,Unico,0.2600,"4,7020"
nh_hotels,16/05/2006,2005,Unico,0.2600,"4,7020"
nh_hotels,01/07/2005,2004,Unico,0.2500,"4,7020"
nh_hotels,01/06/2004,2003,Unico,0.2500,"4,7020"
nh_hotels,07/07/2000,1999,Unico,0.2150,"4,7020"
neinor_h.,,,,0.0000,"11,3000"
naturgy,12/11/2019,2019,A Cuenta,0.4730,"22,2700"
naturgy,20/03/2019,2018,Complementario,0.5700,"22,2700"
naturgy,27/11/2018,2018,A Cuenta,0.4500,"22,2700"
naturgy,31/07/2018,2018,A Cuenta,0.2800,"22,2700"
naturgy,05/07/2018,2017,Complementario,0.6700,"22,2700"
naturgy,27/09/2017,2017,A Cuenta,0.3300,"22,2700"
naturgy,27/06/2017,2016,Complementario,0.6700,"22,2700"
naturgy,27/09/2016,2016,A Cuenta,0.3300,"22,2700"
naturgy,30/06/2016,2015,Complementario,0.5922,"22,2700"
naturgy,08/01/2016,2015,A Cuenta,0.4078,"22,2700"
naturgy,01/07/2015,2014,Complementario,0.5110,"22,2700"
naturgy,08/01/2015,2014,A Cuenta,0.3970,"22,2700"
naturgy,01/07/2014,2013,Complementario,0.5040,"22,2700"
naturgy,08/01/2014,2013,A Cuenta,0.3930,"22,2700"
naturgy,01/07/2013,2012,Complementario,0.5030,"22,2700"
naturgy,08/01/2013,2012,A Cuenta,0.3910,"22,2700"
naturgy,30/05/2012,2011,Complementario,0.4670,"22,2700"
naturgy,09/01/2012,2011,A Cuenta,0.3630,"22,2700"
naturgy,31/05/2011,2010,Complementario,0.4530,"22,2700"
naturgy,07/01/2011,2010,A Cuenta,0.3520,"22,2700"
naturgy,01/07/2010,2009,Complementario,0.4400,"22,2700"
naturgy,08/01/2010,2009,A Cuenta,0.3520,"22,2700"
naturgy,03/07/2009,2009,n.a. (140),0.1000,"22,2700"
naturgy,03/07/2009,2008,Complementario,0.4000,"22,2700"
naturgy,08/01/2009,2008,A Cuenta,0.4800,"22,2700"
naturgy,01/07/2008,2007,Complementario,0.7100,"22,2700"
naturgy,08/01/2008,2007,A Cuenta,0.4300,"22,2700"
naturgy,02/07/2007,2006,Complementario,0.6100,"22,2700"
naturgy,09/01/2007,2006,A Cuenta,0.3700,"22,2700"
naturgy,04/07/2006,2005,Complementario,0.5300,"22,2700"
naturgy,10/01/2006,2005,A Cuenta,0.3100,"22,2700"
naturgy,01/07/2005,2004,Complementario,0.4400,"22,2700"
naturgy,11/01/2005,2004,A Cuenta,0.2700,"22,2700"
naturgy,01/07/2004,2003,Complementario,0.3875,"22,2700"
naturgy,12/01/2004,2003,A Cuenta,0.2125,"22,2700"
naturgy,01/07/2003,2002,Complementario,0.2300,"22,2700"
naturgy,10/01/2003,2002,A Cuenta,0.1700,"22,2700"
naturgy,01/07/2002,2001,Complementario,0.1900,"22,2700"
naturgy,10/01/2002,2001,A Cuenta,0.1400,"22,2700"
naturgy,02/07/2001,2000,Complementario,0.1600,"22,2700"
naturgy,11/01/2001,2000,A Cuenta,0.1200,"22,2700"
naturgy,03/07/2000,1999,Complementario,0.1350,"22,2700"
naturgy,11/01/2000,1999,A Cuenta,0.1050,"22,2700"
merlin_prop.,28/10/2019,2019,A Cuenta,0.2000,"12,7100"
merlin_prop.,07/05/2019,2018,Complementario,0.2027,"12,7100"
merlin_prop.,25/10/2018,2018,A Cuenta,0.2000,"12,7100"
merlin_prop.,25/05/2018,2017,A Cuenta,0.0205,"12,7100"
merlin_prop.,25/10/2017,2017,A Cuenta,0.2000,"12,7100"
merlin_prop.,18/05/2017,2016,A Cuenta,0.1007,"12,7100"
merlin_prop.,25/10/2016,2015,A Cuenta,0.0200,"12,7100"
merlin_prop.,27/04/2016,2015,A Cuenta,0.0057,"12,7100"
merlin_prop.,15/10/2015,2015,A Cuenta,0.0775,"12,7100"
montebalito,14/02/2007,2006,A Cuenta,0.2000,"1,5250"
montebalito,27/11/2006,2006,A Cuenta,0.2000,"1,5250"
montebalito,19/11/2004,2003,Unico,0.1200,"1,5250"
montebalito,12/11/2003,2002,Unico,0.1100,"1,5250"
montebalito,15/10/2002,2001,Complementario,0.1000,"1,5250"
montebalito,28/12/2001,2001,A Cuenta,0.0967,"1,5250"
montebalito,02/12/2000,1999,Unico,0.2800,"1,5250"
masmovil,30/10/2013,2012,Complementario,0.4704,"20,1200"
masmovil,25/06/2013,2012,A Cuenta,0.1176,"20,1200"
masmovil,26/10/2012,2011,A Cuenta,0.1176,"20,1200"
melia_hotels,09/07/2019,2018,Unico,0.1830,"7,9850"
melia_hotels,10/07/2018,2017,Unico,0.1681,"7,9850"
melia_hotels,11/07/2017,2016,Unico,0.1315,"7,9850"
melia_hotels,19/07/2016,2015,Unico,0.0400,"7,9850"
melia_hotels,05/08/2015,2014,Unico,0.0300,"7,9850"
melia_hotels,05/08/2014,2013,Unico,0.0400,"7,9850"
melia_hotels,08/08/2013,2012,Unico,0.0400,"7,9850"
melia_hotels,10/08/2012,2011,Unico,0.0434,"7,9850"
melia_hotels,10/08/2011,2010,Unico,0.0542,"7,9850"
miquel_costa,12/12/2019,2019,A Cuenta,0.1110,"16,1000"
miquel_costa,16/10/2019,2019,A Cuenta,0.1110,"16,1000"
miquel_costa,11/07/2019,2018,Complementario,0.1219,"16,1000"
miquel_costa,17/04/2019,2018,A Cuenta,0.1030,"16,1000"
miquel_costa,21/12/2018,2018,A Cuenta,0.1016,"16,1000"
miquel_costa,16/10/2018,2018,A Cuenta,0.1616,"16,1000"
mediaset,30/04/2019,2018,Unico,0.3156,"5,6700"
mediaset,03/05/2018,2017,A Cuenta,0.5029,"5,6700"
mediaset,03/05/2018,2017,Extraordinario,0.1003,"5,6700"
mediaset,09/05/2017,2016,Extraordinario,0.0847,"5,6700"
mediaset,09/05/2017,2016,A Cuenta,0.4372,"5,6700"
mediaset,19/04/2016,2015,A Cuenta,0.4974,"5,6700"
mediaset,04/05/2015,2014,A Cuenta,0.1010,"5,6700"
mediaset,04/05/2015,2014,Unico,0.0290,"5,6700"
mediaset,18/04/2012,2011,Unico,0.1380,"5,6700"
mediaset,04/05/2011,2010,A Cuenta,0.2445,"5,6700"
metrovacesa,,,,0.0000,"9,0800"
melia_hotels,01/07/2010,2009,Unico,0.0423,"7,9850"
melia_hotels,01/07/2009,2008,Unico,0.0622,"7,9850"
melia_hotels,03/07/2008,2007,Unico,0.1780,"7,9850"
melia_hotels,03/07/2007,2006,Unico,0.1488,"7,9850"
melia_hotels,03/07/2006,2005,Unico,0.0830,"7,9850"
melia_hotels,05/07/2005,2004,Unico,0.0635,"7,9850"
melia_hotels,01/07/2004,2003,Extraordinario,0.0471,"7,9850"
melia_hotels,01/07/2003,2002,Unico,0.0118,"7,9850"
melia_hotels,29/05/2002,2001,Unico,0.0700,"7,9850"
melia_hotels,10/07/2001,2000,Unico,24.0000,"7,9850"
melia_hotels,03/07/2000,1999,Unico,0.1205,"7,9850"
miquel_costa,12/07/2018,2017,Complementario,0.1817,"16,1000"
miquel_costa,17/04/2018,2017,A Cuenta,0.1551,"16,1000"
miquel_costa,14/12/2017,2017,A Cuenta,0.1539,"16,1000"
miquel_costa,17/10/2017,2017,A Cuenta,0.1529,"16,1000"
miquel_costa,13/07/2017,2016,Complementario,0.1511,"16,1000"
miquel_costa,19/04/2017,2016,A Cuenta,0.1241,"16,1000"
miquel_costa,15/12/2016,2016,A Cuenta,0.1224,"16,1000"
miquel_costa,13/10/2016,2016,A Cuenta,0.2133,"16,1000"
miquel_costa,14/07/2016,2015,Complementario,0.2045,"16,1000"
miquel_costa,14/04/2016,2015,A Cuenta,0.1871,"16,1000"
mediaset,04/05/2011,2010,Unico,0.1055,"5,6700"
mediaset,10/03/2010,2009,A Cuenta,0.1993,"5,6700"
mediaset,14/05/2009,2008,Unico,0.8650,"5,6700"
mediaset,07/05/2008,2007,Unico,1.3040,"5,6700"
mediaset,03/05/2007,2006,Unico,1.2814,"5,6700"
mediaset,25/04/2006,2005,Unico,1.1830,"5,6700"
mediaset,10/05/2005,2004,Unico,0.7000,"5,6700"
miquel_costa,16/12/2015,2015,A Cuenta,0.1869,"16,1000"
miquel_costa,14/10/2015,2015,A Cuenta,0.1865,"16,1000"
miquel_costa,16/07/2015,2014,Complementario,0.1859,"16,1000"
miquel_costa,15/04/2015,2014,A Cuenta,0.1517,"16,1000"
miquel_costa,17/12/2014,2014,A Cuenta,0.1521,"16,1000"
miquel_costa,15/10/2014,2014,A Cuenta,0.1446,"16,1000"
miquel_costa,17/07/2014,2013,Complementario,0.1606,"16,1000"
miquel_costa,16/04/2014,2013,A Cuenta,0.1365,"16,1000"
miquel_costa,17/12/2013,2013,A Cuenta,0.1365,"16,1000"
miquel_costa,15/10/2013,2013,A Cuenta,0.1365,"16,1000"
miquel_costa,17/07/2013,2012,Complementario,0.1526,"16,1000"
miquel_costa,16/04/2013,2012,A Cuenta,0.1285,"16,1000"
miquel_costa,18/12/2012,2012,A Cuenta,0.1285,"16,1000"
miquel_costa,18/10/2012,2012,A Cuenta,0.1269,"16,1000"
miquel_costa,19/07/2012,2011,Complementario,0.1506,"16,1000"
miquel_costa,16/04/2012,2011,A Cuenta,0.1269,"16,1000"
miquel_costa,20/12/2011,2011,A Cuenta,0.1189,"16,1000"
miquel_costa,04/10/2011,2011,A Cuenta,0.1586,"16,1000"
miquel_costa,19/07/2011,2010,Complementario,0.1903,"16,1000"
miquel_costa,14/04/2011,2010,A Cuenta,0.1586,"16,1000"
miquel_costa,17/12/2010,2010,A Cuenta,0.1586,"16,1000"
miquel_costa,14/10/2010,2010,A Cuenta,0.1571,"16,1000"
miquel_costa,16/07/2010,2009,Complementario,0.1780,"16,1000"
miquel_costa,15/04/2010,2009,A Cuenta,0.1571,"16,1000"
miquel_costa,17/12/2009,2009,A Cuenta,0.1518,"16,1000"
miquel_costa,15/07/2009,2008,Complementario,0.1780,"16,1000"
miquel_costa,16/04/2009,2008,A Cuenta,0.1496,"16,1000"
miquel_costa,17/12/2008,2008,A Cuenta,0.1496,"16,1000"
miquel_costa,15/07/2008,2007,Complementario,0.1754,"16,1000"
miquel_costa,17/04/2008,2007,A Cuenta,0.1480,"16,1000"
miquel_costa,17/12/2007,2007,A Cuenta,0.1480,"16,1000"
miquel_costa,12/07/2007,2006,Complementario,0.1748,"16,1000"
miquel_costa,17/04/2007,2006,A Cuenta,0.1491,"16,1000"
miquel_costa,20/12/2006,2006,A Cuenta,0.1490,"16,1000"
miquel_costa,12/07/2006,2005,Complementario,0.1744,"16,1000"
miquel_costa,12/04/2006,2005,A Cuenta,0.1485,"16,1000"
miquel_costa,20/12/2005,2005,A Cuenta,0.1483,"16,1000"
miquel_costa,12/07/2005,2004,Complementario,0.1635,"16,1000"
miquel_costa,15/04/2005,2004,A Cuenta,0.1482,"16,1000"
miquel_costa,03/12/2004,2004,A Cuenta,0.2223,"16,1000"
miquel_costa,15/07/2004,2003,Complementario,0.2223,"16,1000"
miquel_costa,15/04/2004,2003,A Cuenta,0.1916,"16,1000"
miquel_costa,15/12/2003,2003,A Cuenta,0.1914,"16,1000"
miquel_costa,10/07/2003,2002,Complementario,0.1901,"16,1000"
miquel_costa,10/04/2003,2002,A Cuenta,0.1676,"16,1000"
miquel_costa,23/12/2002,2002,A Cuenta,0.1650,"16,1000"
miquel_costa,03/07/2002,2001,Complementario,0.2225,"16,1000"
miquel_costa,22/04/2002,2001,A Cuenta,0.1867,"16,1000"
miquel_costa,21/12/2001,2001,A Cuenta,0.1881,"16,1000"
miquel_costa,11/07/2001,2000,Complementario,0.2843,"16,1000"
miquel_costa,10/04/2001,2000,A Cuenta,0.2524,"16,1000"
miquel_costa,11/12/2000,2000,A Cuenta,0.2524,"16,1000"
miquel_costa,27/06/2000,1999,Complementario,0.2404,"16,1000"
miquel_costa,28/04/2000,1999,A Cuenta,0.2404,"16,1000"
naturhouse,16/12/2019,2019,A Cuenta,0.0600,"2,1000"
naturhouse,16/09/2019,2019,A Cuenta,0.0700,"2,1000"
naturhouse,15/07/2019,2019,A Cuenta,0.0600,"2,1000"
naturhouse,15/05/2019,2018,Complementario,0.0600,"2,1000"
naturhouse,14/12/2018,2018,A Cuenta,0.0500,"2,1000"
naturhouse,14/09/2018,2018,A Cuenta,0.1700,"2,1000"
naturhouse,07/05/2018,2017,Complementario,0.1200,"2,1000"
naturhouse,08/09/2017,2017,A Cuenta,0.2000,"2,1000"
naturhouse,05/05/2017,2016,A Cuenta,0.1800,"2,1000"
mapfre,23/12/2019,2019,A Cuenta,0.0606,"2,4000"
mapfre,25/06/2019,2018,Complementario,0.0857,"2,4000"
mapfre,20/12/2018,2018,A Cuenta,0.0600,"2,4000"
mapfre,14/06/2018,2017,Complementario,0.0850,"2,4000"
mapfre,14/12/2017,2017,A Cuenta,0.0605,"2,4000"
mapfre,20/06/2017,2016,Complementario,0.0859,"2,4000"
mapfre,23/12/2016,2016,A Cuenta,0.0606,"2,4000"
mapfre,24/06/2016,2015,Complementario,0.0700,"2,4000"
naturhouse,15/09/2016,2016,A Cuenta,0.2000,"2,1000"
naturhouse,04/05/2016,2015,A Cuenta,0.0825,"2,1000"
naturhouse,04/09/2015,2015,A Cuenta,0.0500,"2,1000"
mapfre,15/12/2015,2015,A Cuenta,0.0600,"2,4000"
mapfre,18/06/2015,2014,Complementario,0.0800,"2,4000"
mapfre,15/12/2014,2014,A Cuenta,0.0600,"2,4000"
mapfre,20/06/2014,2013,Complementario,0.0800,"2,4000"
mapfre,20/12/2013,2013,A Cuenta,0.0500,"2,4000"
mapfre,28/06/2013,2012,Complementario,0.0700,"2,4000"
mapfre,12/12/2012,2012,A Cuenta,0.0400,"2,4000"
mapfre,29/06/2012,2011,Complementario,0.0800,"2,4000"
mapfre,14/12/2011,2011,A Cuenta,0.0700,"2,4000"
mapfre,22/06/2011,2010,Complementario,0.0800,"2,4000"
mapfre,01/12/2010,2010,A Cuenta,0.0700,"2,4000"
mapfre,16/06/2010,2009,Complementario,0.0800,"2,4000"
mapfre,02/12/2009,2009,A Cuenta,0.0700,"2,4000"
mapfre,02/04/2009,2008,Complementario,0.0800,"2,4000"
mapfre,29/11/2008,2008,A Cuenta,0.0700,"2,4000"
mapfre,04/06/2008,2007,Complementario,0.0700,"2,4000"
mapfre,08/11/2007,2007,A Cuenta,0.0600,"2,4000"
mapfre,04/05/2007,2006,Complementario,0.0500,"2,4000"
mapfre,17/11/2006,2006,A Cuenta,0.0400,"2,4000"
mapfre,05/05/2006,2005,Complementario,0.1500,"2,4000"
mapfre,18/11/2005,2005,A Cuenta,0.1700,"2,4000"
mapfre,14/03/2005,2004,Complementario,0.1200,"2,4000"
mapfre,19/11/2004,2004,A Cuenta,0.1500,"2,4000"
mapfre,18/03/2004,2003,Complementario,0.1000,"2,4000"
mapfre,14/11/2003,2003,A Cuenta,0.1100,"2,4000"
mapfre,02/06/2003,2002,Complementario,0.1000,"2,4000"
mapfre,16/12/2002,2002,A Cuenta,0.0900,"2,4000"
mapfre,01/06/2002,2001,Complementario,0.1000,"2,4000"
mapfre,14/12/2001,2001,A Cuenta,0.0900,"2,4000"
mapfre,01/06/2001,2000,Complementario,50.0000,"2,4000"
mapfre,15/12/2000,2000,A Cuenta,45.0000,"2,4000"
mapfre,01/06/2000,1999,Complementario,48.5000,"2,4000"
liberbank,13/05/2019,2018,A Cuenta,0.0072,"0,3386"
lingotes,06/06/2019,2018,Unico,0.7000,"14,0000"
lingotes,06/06/2018,2017,Unico,0.7037,"14,0000"
lingotes,19/05/2017,2016,Unico,0.8025,"14,0000"
lingotes,20/05/2016,2015,Unico,0.4938,"14,0000"
lingotes,20/05/2015,2014,Unico,0.4375,"14,0000"
lingotes,20/05/2014,2013,Complementario,0.1266,"14,0000"
lingotes,04/11/2013,2013,A Cuenta,0.1266,"14,0000"
lingotes,21/05/2012,2011,Unico,0.2532,"14,0000"
lingotes,16/05/2011,2010,Unico,0.2469,"14,0000"
lingotes,22/12/2009,2008,Unico,0.2439,"14,0000"
lingotes,15/07/2008,2007,Unico,0.2439,"14,0000"
lingotes,16/07/2007,2006,Unico,0.1000,"14,0000"
lingotes,17/07/2006,2005,Unico,0.2706,"14,0000"
lingotes,01/07/2005,2004,Unico,0.1765,"14,0000"
lingotes,01/07/2004,2003,Unico,0.2706,"14,0000"
lingotes,15/07/2003,2002,Unico,0.1765,"14,0000"
lingotes,01/07/2002,2001,Unico,0.1803,"14,0000"
logista,29/08/2019,2019,A Cuenta,0.3700,"20,4600"
logista,29/03/2019,2019,Complementario,0.7700,"20,4600"
logista,30/08/2018,2018,A Cuenta,0.3500,"20,4600"
logista,28/03/2018,2017,Complementario,0.7500,"20,4600"
logista,30/08/2017,2017,A Cuenta,0.3000,"20,4600"
logista,29/03/2017,2016,Complementario,0.6500,"20,4600"
logista,29/08/2016,2016,A Cuenta,0.2500,"20,4600"
logista,23/03/2016,2015,Complementario,0.5000,"20,4600"
logista,27/08/2015,2015,A Cuenta,0.2400,"20,4600"
lingotes,02/07/2001,2000,Unico,0.1803,"14,0000"
lingotes,01/07/2000,1999,Unico,28.0000,"14,0000"
inm.colonial,01/07/2019,2018,A Cuenta,0.2000,"11,4300"
inm.colonial,18/06/2018,2017,A Cuenta,0.1800,"11,4300"
inm.colonial,07/07/2017,2016,A Cuenta,0.1650,"11,4300"
inm.colonial,30/06/2016,2015,Unico,0.0150,"11,4300"
inm.colonial,31/03/2005,2004,Unico,0.0275,"11,4300"
inm.colonial,20/02/2004,2003,Unico,0.0275,"11,4300"
inm.colonial,27/01/2003,2002,Unico,0.0260,"11,4300"
inditex,04/11/2019,2018,Complementario,0.4400,"31,9300"
inditex,02/05/2019,2018,A Cuenta,0.4400,"31,9300"
inditex,02/11/2018,2017,Extraordinario,0.2100,"31,9300"
inditex,02/11/2018,2017,Complementario,0.1650,"31,9300"
inditex,02/05/2018,2017,A Cuenta,0.3750,"31,9300"
inditex,02/11/2017,2016,Complementario,0.1800,"31,9300"
inditex,02/11/2017,2016,Complementario,0.1600,"31,9300"
inditex,02/05/2017,2016,A Cuenta,0.3400,"31,9300"
inditex,02/11/2016,2015,Complementario,0.1600,"31,9300"
inditex,02/11/2016,2015,Extraordinario,0.1400,"31,9300"
inditex,03/05/2016,2015,A Cuenta,0.3000,"31,9300"
inditex,03/11/2015,2014,Complementario,0.1420,"31,9300"
inditex,03/11/2015,2014,Extraordinario,0.1180,"31,9300"
inditex,04/05/2015,2014,A Cuenta,0.2600,"31,9300"
